AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,10547.9,7508.9,6991.6,7520.8,9912.2,14013.2,12701.4
Cash_from_Operations,18092.1,18220.6,13875.7,10672.2,11731.5,16186.1,16242.2
Diluted_EPS,20.025,17.277,8.095,0.209,6.636,19.71,18.465
Goodwill_Intangibles,2388.3,2354.2,2207.3,2437.8,2405.5,4830.9,2490.0
LT_Debt,20976.6,19550.7,17335.9,19158.0,19196.4,15435.4,12012.2
Net_Income,8941.3,7715.3,3614.4,93.3,2965.4,8817.3,8269.8
Revenue,34156.7,33352.8,27300.5,21456.4,25110.4,40225.6,41869.5
Shares_Diluted,446.5111,446.5602,446.5156,446.5914,446.8482,447.3477,447.8712
Total_Assets,110985.0,100534.0,90404.1,93401.1,97309.1,97089.0,91027.2
Total_Liabilities,45338.9,39031.5,34749.1,37395.3,40765.7,41487.5,40990.1
