AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,33.4,20.5,36.8,48.8,42.0,31.7,30.2
Cash_from_Operations,103.6,116.0,27.9,202.0,8.2,32.8,7.3
Diluted_EPS,-0.026,-0.195,-0.309,-0.698,-0.525,0.622,0.428
Goodwill_Intangibles,586.4,600.2,636.4,643.1,625.2,415.8,484.6
LT_Debt,568.6,579.2,693.2,676.9,760.9,735.1,621.0
Net_Income,-1.2,-8.2,-10.1,-14.7,-40.2,47.7,32.8
Revenue,496.6,439.1,485.8,564.8,504.8,419.2,355.5
Shares_Diluted,47.0929,41.9802,32.7204,21.0814,76.6553,76.6553,76.6553
Total_Assets,1753.4,1757.7,1706.4,1534.4,1508.3,1259.2,1130.9
Total_Liabilities,2251.4,2277.8,2295.7,1583.0,1678.1,1446.8,1294.9
