AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,49.5,39.7,64.3,42.8,49.6,27.7,38.7,26.6,22.2,61.0
Cash_from_Operations,834.0,866.1,575.9,678.0,699.0,1029.1,632.6,887.3,736.0,526.7
Diluted_EPS,3.509,4.632,3.536,2.439,4.062,1.914,2.923,7.403,3.197,1.206
Goodwill_Intangibles,377.3,379.6,384.1,373.6,375.3,391.4,382.0,327.0,347.4,363.9
LT_Debt,2271.2,2260.2,1682.7,1679.6,1434.3,1190.4,1195.8,998.4,1060.4,1064.2
Net_Income,351.8,519.4,394.8,283.1,527.1,253.6,387.7,986.4,427.3,160.2
Revenue,2855.1,3273.8,2646.8,2667.0,2884.8,2697.8,2383.7,2404.8,2363.0,2064.7
Shares_Diluted,100.9977,113.6747,113.4834,116.0798,129.7676,132.4797,132.6336,133.2445,133.8131,133.7371
Total_Assets,5852.6,7147.2,5971.9,5639.6,4997.2,4928.7,4556.5,4477.8,3332.2,3011.1
Total_Liabilities,5296.1,6172.0,5060.1,5029.6,4080.4,3728.9,3320.5,3164.3,2625.5,2450.9
