AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3.2,10.2,10.7,0.4,0.0,3.7,1.3,18.2
Cash_from_Operations,142.9,152.7,137.2,270.4,261.2,212.2,277.0,148.7
Diluted_EPS,0.1,0.081,0.857,1.815,2.763,3.147,3.29,3.155
Goodwill_Intangibles,41.3,50.4,60.4,73.2,86.1,99.1,16.0,0.0
LT_Debt,538.8,1112.5,1315.0,1379.0,1413.6,1355.5,1059.3,892.1
Net_Income,6.9,5.6,59.9,124.7,149.0,143.7,150.2,127.5
Revenue,284.7,299.7,346.7,433.1,441.6,434.7,396.0,329.2
Shares_Diluted,69.302,69.397,69.944,68.671,53.934,45.654,45.663,40.417
Total_Assets,2027.7,2105.6,2240.8,2427.4,2252.7,2231.7,1956.2,1721.2
Total_Liabilities,1484.5,1536.1,1561.2,1656.3,1716.3,1701.9,1422.1,1221.9
