AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020
Capital_Expenditures,0.1,0.0,0.0
Cash_from_Operations,-10.9,-11.9,-3.5
Diluted_EPS,-0.082,0.051,-0.094
Goodwill_Intangibles,0.6,0.8,0.9
LT_Debt,3.3,0.0,0.0
Net_Income,-5.9,3.7,-6.8
Revenue,48.2,32.5,13.9
Shares_Diluted,72.0475,72.0475,72.0475
Total_Assets,60.6,47.2,25.2
Total_Liabilities,66.5,47.4,29.0
