AAII_YR_DATA,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,0.4,0.4,0.3,0.3,0.2,0.7,0.1,0.2
Cash_from_Operations,22.3,8.0,10.3,5.9,3.5,2.7,3.7,2.5
Diluted_EPS,1.116,1.066,0.78,0.32,0.367,0.264,0.192,0.19
Goodwill_Intangibles,6.3,8.5,8.9,8.3,8.4,1.9,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,9.6,9.5,7.1,2.8,2.7,2.2,1.8,1.8
Revenue,42.2,44.0,34.9,26.3,17.5,16.7,16.5,16.8
Shares_Diluted,7.9388,8.5625,8.9359,9.0601,8.6745,7.417,8.4501,9.222999999999999
Total_Assets,1100.5,1223.4,1289.4,1081.2,899.5,559.5,487.2,607.9
Total_Liabilities,,1094.2,1149.8,952.8,763.4,445.5,370.2,548.0
