AAII_YR_DATA,02/28/2022,02/28/2021,02/29/2020,02/28/2019,02/28/2018,02/28/2017,02/29/2016,02/28/2015,02/28/2014
Capital_Expenditures,246.3,245.1,178.1,138.4,126.3,71.1,35.1,30.7,10.8
Cash_from_Operations,-939.2,954.7,855.9,194.4,685.3,359.6,187.7,147.6,101.6
Diluted_EPS,-1.763,-0.19,-0.185,0.611,0.34,0.22,0.201,0.13699999999999998,0.127
Goodwill_Intangibles,1.7,520.5,437.9,489.0,334.9,305.1,102.2,16.0,10.0
LT_Debt,0.0,2300.0,261.9,0.0,236.1,450.1,227.8,226.1,0.0
Net_Income,-1136.1,-116.0,-110.2,367.2,198.4,116.9,102.9,67.2,60.6
Revenue,4390.9,4495.8,3273.3,2563.0,1715.0,1043.1,619.9,434.0,313.9
Shares_Diluted,644.4829,610.8163,594.5591,600.6807,582.9997,565.5309,549.1744,490.7737,478.3395
Total_Assets,5082.5,12112.3,5571.2,3735.1,3054.6,1828.9,1061.4,772.4,427.6
Total_Liabilities,1052.4,6910.5,3055.5,1251.3,1433.8,1184.7,624.4,459.1,167.6
