AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,418.7,435.3,748.4,1023.0,1212.5,512.8,1110.0,1424.3,1297.3
Cash_from_Operations,792.9,268.7,681.8,990.7,816.3,387.1,691.4,954.1,743.5
Diluted_EPS,1.609,-2.949,-6.922,-7.096,1.344,-2.747,-4.292,3.794,0.705
Goodwill_Intangibles,,,,0.0,1641.2,1654.3,,,
LT_Debt,2707.8,3040.3,3172.9,3836.9,4108.8,3773.5,2651.3,3030.8,3140.5
Net_Income,401.0,-711.8,-1716.5,-1746.7,329.4,-521.6,-714.1,623.7,113.8
Revenue,3580.4,1781.0,2600.9,3333.8,2397.7,1361.3,1181.7,2042.5,1832.3
Shares_Diluted,249.314,241.373,247.97,246.171,245.091,189.868,166.389,164.403,161.407
Total_Assets,6660.5,6136.9,6612.4,9708.2,11728.8,11282.2,6900.0,8704.6,7299.1
Total_Liabilities,4574.8,4499.4,4264.9,5648.7,5954.6,5873.9,4140.4,5247.2,4884.6
