AAII_YR_DATA,05/01/2022,05/02/2021,05/03/2020,04/28/2019,04/29/2018,04/30/2017,05/01/2016,05/03/2015,04/27/2014
Capital_Expenditures,5.7,6.7,4.6,3.3,12.5,11.9,11.5,10.5,5.3
Cash_from_Operations,-17.4,21.5,5.0,13.9,27.5,34.1,28.4,26.1,20.2
Diluted_EPS,-0.262,0.261,-2.316,0.435,1.653,1.784,1.36,1.213,1.405
Goodwill_Intangibles,2.6,3.0,3.4,20.7,17.8,13.0,13.1,13.2,13.1
LT_Debt,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,2.8
Net_Income,-3.2,3.2,-28.7,5.7,20.9,22.3,16.9,15.1,17.4
Revenue,294.8,299.7,256.2,281.3,323.7,309.5,312.9,310.2,287.2
Shares_Diluted,12.242,12.322,12.378,12.548,12.633,12.518,12.475,12.422,12.414
Total_Assets,177.6,214.1,215.1,220.6,218.0,205.6,175.1,171.3,160.9
Total_Liabilities,58.1,85.1,85.4,60.6,54.6,57.0,46.3,51.9,49.2
