AAII_YR_DATA,01/01/2022,01/02/2021,12/28/2019,12/29/2018,12/30/2017,12/31/2016,01/02/2016,01/03/2015,12/28/2013
Capital_Expenditures,2.6,17.1,16.7,15.4,9.8,13.0,18.0,4.2,2.8
Cash_from_Operations,75.7,54.7,27.8,36.2,45.9,48.2,20.4,30.2,18.4
Diluted_EPS,5.446,3.072,2.534,2.612,0.891,1.487,0.843,1.378,1.1179999999999999
Goodwill_Intangibles,93.1,94.3,95.0,96.1,98.2,77.4,80.6,87.1,90.6
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Net_Income,41.5,24.4,20.7,22.4,7.6,12.8,7.6,13.6,11.4
Revenue,565.9,508.4,451.4,417.6,370.1,324.8,303.6,306.4,278.4
Shares_Diluted,7.621,7.948,8.167,8.57,8.497,8.601,9.01,9.897,10.173
Total_Assets,555.4,558.5,533.2,370.8,361.8,323.6,313.7,313.5,320.3
Total_Liabilities,349.5,349.5,335.5,174.4,154.8,116.4,102.0,99.4,96.5
