AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,810.6,1105.9,1690.1,2894.0,1424.2,786.2,1241.3,791.7,568.4
Cash_from_Operations,42411.5,45013.1,42349.9,21846.5,29758.6,13191.8,-2785.2,12271.5,10423.4
Diluted_EPS,1.334,1.316,1.527,0.298,0.845,0.501,0.909,0.894,0.669
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.5,943.7
LT_Debt,8270.9,8470.8,8606.1,2983.4,2782.6,8020.1,10458.5,11074.1,10376.6
Net_Income,7539.4,7441.1,8630.0,1687.1,4775.4,2831.9,5137.5,5051.7,3779.9
Revenue,125503.2,120917.3,108951.6,94110.5,95663.3,80461.3,75180.4,69305.5,64361.9
Shares_Diluted,5652.941,5652.941,5652.941,5652.941,5652.941,5652.941,5652.941,5652.941,5652.941
Total_Assets,724174.0,629620.0,551780.0,481847.0,429017.0,399311.0,362498.0,352329.0,301130.0
Total_Liabilities,653315.0,562985.0,491999.0,434709.0,381500.0,354356.0,314749.0,307770.0,267501.0
