AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014
Capital_Expenditures,,0.0,0.0,0.0,0.7,,,,,
Cash_from_Operations,-0.1,0.0,-0.1,-0.3,-0.4,-0.3,0.0,0.0,0.0,-0.1
Diluted_EPS,-0.004,-0.012,-0.029,-0.101,-0.04,-0.16,-0.014,-0.006,-0.005,-0.009
Goodwill_Intangibles,0.2,0.3,0.3,0.8,0.9,0.4,,,,
LT_Debt,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-1.0,-2.9,-0.2,-0.2,-0.4,-1.4,-0.1,0.0,0.0,-0.1
Revenue,,0.0,0.0,0.1,0.3,0.1,0.0,,0.0,
Shares_Diluted,272.7015,240.4043,7.7342,7.648,9.09,8.8687,7.2471,7.0,7.0,7.0
Total_Assets,0.3,0.4,0.4,1.2,2.2,5.2,3.9,0.0,0.0,0.0
Total_Liabilities,0.6,0.4,0.4,1.1,1.6,0.1,0.4,0.2,0.2,0.1
