AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,16.1,7.9,,,
Cash_from_Operations,-11.6,23.1,-0.6,-0.5,
Diluted_EPS,-1.364,0.904,-1.714,0.116,
Goodwill_Intangibles,78.7,53.6,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0
Net_Income,-116.0,60.4,-53.6,3.5,
Revenue,215.5,193.1,,,
Shares_Diluted,85.0271,66.8134,31.25,30.3041,
Total_Assets,199.0,365.1,254.5,253.1,
Total_Liabilities,185.7,301.6,75.6,22.1,
