AAII_YR_DATA,12/31/2022,12/31/2021,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,15.3,2.0,2.9,5.2,,0.0,0.0,0.0,0.1,
Cash_from_Operations,9.4,27.7,6.9,4.6,-3.0,-1.0,-1.6,-1.1,-2.6,-1.2
Diluted_EPS,-0.005,-0.01,0.0,-0.007,-0.002,-0.008,0.046,-0.144,-0.7809999999999999,-0.691
Goodwill_Intangibles,0.0,7.2,0.0,0.7,1.6,,,,,0.0
LT_Debt,5.5,8.5,12.7,0.0,0.0,0.0,0.0,1.7,1.7,1.1
Net_Income,-13.8,-29.8,0.3,-21.3,-5.0,-14.9,1.8,-2.1,-9.2,-4.2
Revenue,61.8,72.2,38.3,24.2,29.7,17.9,0.1,0.4,0.7,1.0
Shares_Diluted,2677.719,2986.027,3138.35,2937.881,2234.118,1911.787,38.1534,14.6167,11.7311,6.0124
Total_Assets,35.6,51.5,19.6,10.4,11.3,4.7,0.5,0.0,1.1,0.3
Total_Liabilities,18.2,22.6,23.3,24.7,10.0,6.4,4.7,4.6,3.8,6.5
