AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,95.0,108.0,105.0,99.0,87.0,84.0,71.0,62.0
Cash_from_Operations,748.0,371.0,394.0,667.0,587.0,588.0,429.0,492.0
Diluted_EPS,-3.125,-1.646,1.093,3.143,1.461,1.242,0.971,2.988
Goodwill_Intangibles,4871.0,8894.0,9228.0,6037.0,6112.0,6107.0,9526.0,5994.0
LT_Debt,3164.0,3233.0,2800.0,3221.0,3265.0,2962.0,3836.0,3886.0
Net_Income,-360.0,-255.0,131.0,431.0,213.0,184.0,143.0,438.0
Revenue,6221.0,5870.0,6079.0,5810.0,5810.0,5706.0,5328.0,5289.0
Shares_Diluted,115.2,114.2,125.3,138.4,145.8,148.1,147.2,146.6
Total_Assets,6934.0,7543.0,7290.0,7337.0,7421.0,7531.0,7304.0,7326.0
Total_Liabilities,5171.0,5451.0,4979.0,4719.0,4957.0,5113.0,5125.0,5316.0
