AAII_YR_DATA,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015
Capital_Expenditures,2.8,3.9,3.9,6.7,2.0,0.8
Cash_from_Operations,-0.9,-8.4,-2.6,5.9,8.0,2.5
Diluted_EPS,-0.451,-0.789,-0.056,0.097,0.211,0.045
LT_Debt,0.3,0.5,0.3,13.2,4.0,0.7
Net_Income,-8.3,-12.0,-0.8,1.2,3.6,0.8
Revenue,89.5,125.4,136.7,130.9,131.2,127.9
Shares_Diluted,18.3811,15.2195,14.1418,12.2823,17.241,17.241
Total_Assets,99.3,47.1,48.9,46.0,28.5,25.4
Total_Liabilities,101.8,48.1,43.5,40.1,23.4,23.9
