AAII_YR_DATA,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,23.9,12.8,12.7,12.8,16.1,5.5,3.6
Cash_from_Operations,90.9,74.0,96.2,39.5,43.7,53.8,54.4
Diluted_EPS,6.043,1.643,0.888,-1.014,0.207,0.464,-0.034
Goodwill_Intangibles,739.8,355.8,290.7,284.0,298.3,169.1,255.9
LT_Debt,50.3,194.1,0.0,0.0,0.0,7.4,0.0
Net_Income,437.4,116.6,62.6,-69.5,14.2,31.4,-2.2
Revenue,780.8,631.6,527.5,434.0,552.7,482.8,422.4
Shares_Diluted,73.85,72.386,70.937,70.485,68.507,68.549,67.644
Total_Assets,1516.0,1095.3,766.6,685.9,758.7,778.0,736.8
Total_Liabilities,377.0,377.4,159.0,132.2,126.7,135.1,104.8
