AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,9.3,1.8,2.5,4.9,4.0,3.8,2.7,0.6,11.0
Cash_from_Operations,-8.7,8.2,-14.1,-28.2,12.4,-6.1,12.0,-2.8,7.1
Diluted_EPS,-0.033,-0.14,-0.655,-0.509,-0.231,-0.204,-1.074,-0.078,0.7759999999999999
Goodwill_Intangibles,84.6,83.9,87.0,90.1,93.5,12.1,12.5,9.0,8.1
LT_Debt,13.9,13.6,12.4,0.3,1.1,1.1,1.6,3.4,0.2
Net_Income,-2.4,-9.4,-41.3,-30.6,-12.0,-8.1,-39.0,-2.8,26.9
Revenue,205.2,166.9,163.2,144.5,132.5,101.4,77.6,58.1,42.3
Shares_Diluted,71.0918,67.0024,62.9802,60.0612,51.8405,39.8603,36.309,35.7192,34.6135
Total_Assets,255.6,237.7,181.0,183.4,232.0,97.7,59.9,80.3,70.8
Total_Liabilities,95.7,83.1,79.7,65.8,86.2,31.9,37.4,28.0,17.0
