AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,84.0,60.4,59.8,60.8,43.5,52.0,50.8,66.6,67.6,50.4
Cash_from_Operations,137.0,251.3,271.9,238.0,168.3,113.2,111.8,138.0,94.1,138.0
Diluted_EPS,2.181,2.975,2.525,1.65,0.772,0.156,0.706,1.258,1.443,1.29
Goodwill_Intangibles,1041.8,951.8,475.6,417.3,285.5,302.8,160.4,165.4,188.6,157.6
LT_Debt,961.3,793.9,389.8,298.9,282.0,344.0,217.3,100.0,100.0,100.0
Net_Income,103.2,141.0,118.6,77.2,35.8,7.3,33.7,61.7,72.3,67.4
Revenue,2443.7,2273.1,1949.2,1643.7,1509.2,1477.4,1275.3,1286.8,1241.8,1193.2
Shares_Diluted,47.335,47.386,46.993,46.758,46.385,46.382,47.736,49.011,50.102,52.244
Total_Assets,2154.0,1996.8,1516.4,1376.8,1054.5,1078.7,846.3,843.3,852.5,842.3
Total_Liabilities,1594.0,1474.6,1071.7,958.2,709.3,722.9,491.4,409.7,397.2,376.9
