AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,246.1,214.2,150.5,131.8,150.1,165.0,149.3
Cash_from_Operations,566.3,688.7,825.7,637.2,604.0,600.3,650.5
Diluted_EPS,5.23,5.537,3.945,3.057,2.661,3.033,2.619
Goodwill_Intangibles,2641.5,3848.9,3815.1,3259.1,3327.1,3074.4,2940.8
LT_Debt,2074.3,2309.8,2572.2,1784.6,1809.0,1507.6,1431.1
Net_Income,686.7,772.4,553.1,431.9,389.6,472.6,413.2
Revenue,4723.0,4801.1,3621.3,5764.6,5485.1,5283.3,4984.9
Shares_Diluted,131.3,139.5,140.2,141.3,146.4,155.8,157.8
Total_Assets,6120.9,7936.2,7358.7,6291.3,5964.6,5511.4,5128.5
Total_Liabilities,4034.0,4871.4,4583.2,3864.7,3786.4,2911.9,2767.0
