AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,09/30/2018,09/30/2017,09/30/2016
Capital_Expenditures,10.8,8.9,14.7,18.3,4.4,9.1,1.9,2.9
Cash_from_Operations,-112.3,-117.9,-117.8,-101.5,-19.8,-31.5,-9.8,-16.4
Diluted_EPS,-1.567,-1.971,-2.756,-2.876,-0.525,-1.418,-0.509,-0.324
Goodwill_Intangibles,0.0,0.1,0.2,0.3,0.0,0.4,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-148.8,-142.1,-142.1,-123.8,-20.6,-44.8,-19.7,-12.6
Revenue,6.4,2.3,1.7,2.9,0.3,1.4,1.7,1.2
Shares_Diluted,94.9934,72.0841,51.5581,43.0655,39.3666,31.557,38.7862,38.7862
Total_Assets,490.3,405.6,294.2,303.5,254.2,273.2,148.7,34.2
Total_Liabilities,191.6,92.2,84.2,48.7,21.6,17.7,6.1,3.5
