AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013
Capital_Expenditures,2.9,2.1,0.8,0.5,1.3,2.3,1.5,1.0,1.0,0.5
Cash_from_Operations,-89.2,-52.7,47.9,-14.5,7.6,-9.8,-56.2,-16.7,-16.7,-1.2
Diluted_EPS,5.448,8.896,2.154,0.157,-0.242,0.498,0.651,0.499,1.088,1.6230000000000002
Goodwill_Intangibles,168.9,194.6,13.9,14.7,15.7,12.9,6.6,9.6,7.6,
LT_Debt,94.1,93.2,92.5,91.9,7.2,0.0,0.0,0.0,0.0,0.0
Net_Income,132.5,159.6,30.5,2.2,-3.4,7.1,9.3,7.1,8.3,12.5
Revenue,8159.3,7613.0,5461.1,4783.2,7606.2,6989.6,6784.0,6070.2,5979.4,7247.7
Shares_Diluted,24.3295,17.9446,14.161,14.1706,14.0628,14.243,14.2406,14.1252,7.5904,7.7123
Total_Assets,1442.7,1191.6,758.0,705.4,743.0,478.5,437.1,325.9,305.1,309.6
Total_Liabilities,954.0,829.0,657.0,635.7,677.3,408.9,373.8,269.9,255.7,256.4
