AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,106.7,154.7,213.0,357.3,332.7,286.3,136.7,29.3
Cash_from_Operations,3002.9,2084.9,426.0,1115.6,1086.3,675.2,640.1,497.3
Diluted_EPS,2.718,10.695,0.346,1.967,1.765,0.669,3.258,1.266
Goodwill_Intangibles,8102.5,8381.7,8678.7,8991.8,9340.0,9755.8,1682.2,863.8
LT_Debt,2486.9,2447.9,2862.7,3063.6,3121.0,3405.8,116.6,97.2
Net_Income,603.4,2404.3,77.6,443.3,399.4,144.4,656.9,252.9
Revenue,6069.9,4991.1,4131.2,3551.1,3084.1,2604.0,2233.7,1551.3
Shares_Diluted,222.0,224.8,224.5,225.4,226.3,215.933,201.623,199.71200000000002
Total_Assets,18103.0,17544.6,13931.9,13583.3,13253.0,13097.9,4202.0,3317.7
Total_Liabilities,6451.8,6272.8,4766.6,4690.2,4559.0,4839.3,899.9,935.6
