AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,201.7,273.8,134.3,53.6
Cash_from_Operations,-268.9,-213.8,-44.3,-39.1
Diluted_EPS,-0.663,-0.387,-0.102,-0.06
Goodwill_Intangibles,127.7,145.9,156.5,130.5
LT_Debt,85.0,126.5,115.5,64.3
Net_Income,-392.6,-212.4,-60.4,-35.6
Revenue,722.2,643.2,421.4,204.0
Shares_Diluted,592.0319,549.0803,591.8352,591.8352
Total_Assets,1225.2,1628.9,678.9,349.2
Total_Liabilities,434.1,383.6,352.8,161.4
