AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,540.1,1994.4,513.3,392.6,333.1,406.9,544.0,174.7,221.9,106.2
Cash_from_Operations,443.8,331.3,220.7,196.7,161.8,124.3,94.6,50.3,16.4,7.1
Diluted_EPS,0.989,0.984,0.533,-0.145,0.07,0.014,0.314,0.274,0.0,-0.03
Goodwill_Intangibles,54.4,77.5,46.8,35.3,22.1,25.3,28.8,4.2,7.7,2.8
LT_Debt,3551.2,2940.9,1917.0,1534.0,1278.1,958.1,879.0,567.8,597.7,298.7
Net_Income,90.3,92.1,35.5,-8.4,3.7,0.6,17.9,12.4,0.0,-1.3
Revenue,801.6,585.7,432.2,387.9,330.9,268.1,199.0,133.9,77.0,40.2
Shares_Diluted,91.239,134.538,66.607,58.208,53.293,44.423,78.747,45.409,41.8629,41.8629
Total_Assets,6070.0,5562.6,3513.6,3084.2,2729.3,2266.7,1892.1,1099.0,832.7,368.3
Total_Liabilities,4421.8,3787.4,2544.6,2164.6,1812.4,1425.7,1315.0,862.4,832.7,368.3
