AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.2,0.4,0.1,3.1,1.0,3.1,5.4,1.7
Cash_from_Operations,23.9,2.7,0.3,-0.7,-6.1,1.6,3.9,2.8,3.8
Diluted_EPS,14.126,-7.043,1.684,-3.264,4.856,4.927,2.586,0.201,0.18
Goodwill_Intangibles,28.6,28.9,16.6,1.0,1.1,1.1,1.2,1.3,1.4
LT_Debt,0.0,0.0,0.1,0.2,0.8,0.5,0.0,0.0,0.0
Net_Income,30.4,-13.1,2.7,-5.1,7.1,5.9,4.4,3.4,3.1
Revenue,160.2,42.2,2.5,0.0,29.2,27.1,23.0,16.7,14.4
Shares_Diluted,2.1507,1.8588,1.627,1.5761,1.4695,1.2046,1.7,17.0,17.0
Total_Assets,274.0,108.1,94.0,56.7,54.5,47.1,30.1,22.8,21.2
Total_Liabilities,93.4,31.3,40.1,19.9,14.0,15.9,13.7,9.8,11.5
