AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,911.3,862.9,575.5,701.2,703.1,130.6,78.5,10.6
Cash_from_Operations,1887.9,1649.7,1366.7,1873.1,1787.6,1591.9,617.5,36.3
Diluted_EPS,0.178,-0.413,-0.814,-0.568,-0.815,0.454,-0.71,-0.096
Goodwill_Intangibles,10910.4,11356.8,11143.0,11629.3,12570.1,12927.4,13322.1,2077.8
LT_Debt,8956.7,9575.1,9447.8,9634.2,9944.1,10803.6,10103.4,1330.1
Net_Income,172.6,-340.8,-632.2,-424.2,-609.2,342.6,-536.6,-72.8
Revenue,6395.3,5307.1,5314.8,5125.7,4581.7,4315.5,2949.8,549.3
Shares_Diluted,969.813,825.365,776.338,747.238,747.71,755.3889,755.3889,755.3889
Total_Assets,17872.8,16894.4,16116.9,16083.7,17208.6,17014.8,17176.5,2319.5
Total_Liabilities,14439.7,13645.6,13077.6,12899.3,12983.8,13581.7,13371.5,1616.6
