AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.2,1.1,1.9,1.9,6.4,4.2,5.4,8.1
Cash_from_Operations,0.1,1.9,31.4,-9.1,10.3,-21.3,2.6,5.0,-7.3
Diluted_EPS,-0.056,-0.351,5.189,0.086,5.53,0.81,-1.571,1.204,1.065
Goodwill_Intangibles,,0.0,3.2,10.5,5.6,7.6,7.3,6.8,13.5
LT_Debt,0.0,0.0,0.4,0.5,0.0,58.9,61.8,60.2,64.0
Net_Income,-0.3,-1.6,24.1,0.4,25.7,4.1,-8.3,6.4,5.6
Revenue,0.5,0.3,0.5,67.9,196.9,169.1,418.5,363.5,452.1
Shares_Diluted,4.65,4.65,4.65,4.65,4.649,5.121,5.293,5.297000000000001,5.299
Total_Assets,8.0,17.0,41.8,140.9,179.8,386.8,391.4,464.9,433.6
Total_Liabilities,3.8,7.7,29.4,111.7,104.6,337.6,316.8,376.0,348.6
