AAII_YR_DATA,01/02/2022,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,121.7,100.9,143.9,135.6,135.2,129.3,114.4,108.7,101.9
Cash_from_Operations,334.9,-190.9,410.6,413.1,445.1,463.2,473.8,392.3,368.7
Diluted_EPS,1.499,-4.993,2.107,3.23,3.094,1.253,1.58,0.775,1.181
Goodwill_Intangibles,1003.8,1003.8,1004.8,1008.6,981.8,984.2,986.7,989.6,992.4
LT_Debt,2631.5,2624.3,2266.9,2063.5,2021.2,1624.5,1498.0,1373.6,1394.3
Net_Income,129.9,-423.4,179.1,276.0,273.8,118.3,154.7,76.0,118.6
Revenue,1496.9,356.6,1487.6,1463.7,1359.1,1319.4,1263.9,1175.8,1109.9
Shares_Diluted,86.651,84.8,84.968,85.445,88.494,94.398,97.981,98.139,100.37100000000001
Total_Assets,2968.6,2772.7,2882.5,2517.3,2456.7,2487.7,2428.4,2416.9,2607.8
Total_Liabilities,3950.8,3931.2,3598.7,3160.4,2961.8,2674.2,2404.2,2193.0,2234.5
