AAII_YR_DATA,09/30/2020,09/30/2019,09/30/2018,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007
Capital_Expenditures,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.7,0.0,0.0,-0.2,-0.1,-0.1,-0.1,0.0
Diluted_EPS,-0.036,-0.002,-0.003,-0.034,-0.006,-0.013,-0.008,-0.005
Goodwill_Intangibles,0.8,,,,,,,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.8,0.0,0.0,-0.4,-0.1,-0.1,-0.1,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,20.7777,22.3291,11.7675,10.2845,9.6576,9.6525,9.6525,9.6525
Total_Assets,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0
