AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,6.7,6.8,7.4,5.2,7.4,1.1,0.6,2.6,1.1
Cash_from_Operations,13.5,16.9,5.3,7.6,2.9,5.0,69.1,-3.7,2.1
Diluted_EPS,0.243,0.466,0.195,0.399,0.33,0.07,-0.223,-0.362,-0.061
Goodwill_Intangibles,12.8,12.8,12.9,13.4,15.3,14.7,15.3,16.0,16.8
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,14.3,26.4,10.9,22.1,11.4,3.7,-11.6,-18.7,-3.1
Revenue,103.9,119.0,86.9,74.5,69.1,57.8,44.7,30.4,43.0
Shares_Diluted,58.723,56.637,56.067,55.338,55.612,55.451,52.151,51.675,51.066
Total_Assets,213.7,204.3,188.8,179.8,164.5,149.1,151.8,85.9,101.9
Total_Liabilities,34.9,32.7,52.8,66.5,72.6,83.9,88.1,16.0,15.0
