AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.1,1.2,0.4,0.7,0.5,1.8,,,
Cash_from_Operations,165.8,-93.3,-21.5,17.8,-5.4,19.1,,,
Diluted_EPS,2.503,3.081,1.012,0.632,-0.048,-0.105,0.038,1.529,0.09300000000000001
Goodwill_Intangibles,31.9,24.3,19.7,25.2,26.0,26.3,27.0,27.8,28.6
LT_Debt,39.0,24.3,6.6,6.6,13.4,20.6,26.1,33.6,34.2
Net_Income,20.6,24.5,8.0,4.3,-0.3,-0.5,0.2,9.0,0.5
Revenue,61.9,53.3,45.1,38.8,33.3,29.5,26.4,25.1,25.2
Shares_Diluted,8.2352,7.9619,7.915,6.7543,5.5866,5.1205,6.1363,5.8779,5.3481
Total_Assets,2527.5,1973.7,1251.7,1084.3,969.7,916.0,857.0,752.6,697.0
Total_Liabilities,2308.4,1818.7,1124.0,967.4,867.8,820.1,,,
