AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.0,5.6,1.2,0.8,2.1,2.3,1.3,1.1
Cash_from_Operations,14.6,10.5,8.7,8.5,16.5,12.2,10.4,13.3
Diluted_EPS,-0.289,-0.052,-0.087,-0.135,0.21,0.067,0.157,0.117
Goodwill_Intangibles,20.7,6.9,7.3,9.0,10.7,9.1,10.4,12.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-6.8,-1.2,-2.0,-3.0,4.8,1.6,3.6,2.7
Revenue,114.5,117.6,117.4,124.8,137.9,144.3,143.0,151.1
Shares_Diluted,23.466,22.827,22.512,22.229,22.887,23.34,22.954,22.906
Total_Assets,216.5,205.9,179.9,185.2,185.9,184.0,191.2,192.3
Total_Liabilities,60.2,52.8,38.0,38.2,40.4,40.6,44.6,44.9
