AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,63.2,62.9,19.9,11.5
Cash_from_Operations,-268.0,-52.5,-124.4,-62.3
Diluted_EPS,-0.542,0.732,-0.495,-0.247
Goodwill_Intangibles,0.3,0.1,0.1,0.2
LT_Debt,65.5,89.1,17.7,20.9
Net_Income,-60.4,82.6,-55.8,-27.9
Revenue,333.3,394.7,186.4,88.8
Shares_Diluted,111.2886,112.869,112.869,112.869
Total_Assets,651.4,647.0,853.3,421.3
Total_Liabilities,333.1,358.9,707.4,482.9
