AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.2,0.1,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-16.8,-20.5,-7.3,-6.0,-5.0,-3.9,-2.5
Diluted_EPS,-1.657,-2.98,-5.683,-2.931,-12.466,-14.065,-13.84
Goodwill_Intangibles,0.3,3.8,2.0,2.1,,,
LT_Debt,0.0,0.1,0.2,0.0,0.1,3.9,0.0
Net_Income,-36.5,-37.7,-27.3,-8.0,-14.2,-9.0,-7.4
Revenue,4.8,4.3,1.2,0.5,0.1,0.1,0.2
Shares_Diluted,22.0353,12.6525,4.8122,2.7411,1.1395,0.6434,0.5341
Total_Assets,4.8,9.2,10.8,2.6,0.2,0.2,0.4
Total_Liabilities,16.6,7.4,5.3,11.1,2.7,7.5,3.5
