AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,80.9,40.7,23.1,21.7,42.3,18.6,793.4,889.2
Cash_from_Operations,698.6,-107.6,493.9,793.3,797.9,859.7,502.9,11.9
Diluted_EPS,0.719,-1.848,-0.814,-0.208,-1.44,-2.151,-6.816,-2.411
Goodwill_Intangibles,1337.8,1337.8,1337.8,1337.8,1362.0,1707.2,2045.2,96.7
LT_Debt,5913.1,5705.7,6087.9,6073.4,6367.2,8059.8,10425.8,4348.2
Net_Income,156.5,-368.8,-157.7,-40.6,-268.2,-388.7,-1081.2,-495.1
Revenue,1161.4,1237.2,1257.9,1252.3,1335.4,1441.1,1579.3,329.3
Shares_Diluted,217.862,199.628,193.8185,194.8197,186.2846,180.6722,158.63,205.3414
Total_Assets,13324.4,13280.7,13963.5,14705.6,15587.6,17405.9,20427.1,7807.5
Total_Liabilities,6520.0,6444.9,6806.4,6821.3,7140.2,8881.9,11273.2,5453.0
