AAII_YR_DATA,04/30/2022,04/24/2021,04/25/2020,04/27/2019,04/28/2018,04/29/2017,04/30/2016,04/25/2015,04/26/2014
Capital_Expenditures,76.6,38.0,46.0,48.4,36.3,20.3,24.7,70.3,33.7
Cash_from_Operations,79.0,309.9,164.2,150.7,115.8,148.0,114.5,86.8,90.8
Diluted_EPS,3.387,2.295,1.655,1.444,1.672,1.728,1.553,1.344,1.015
Goodwill_Intangibles,228.6,206.2,189.7,215.8,93.4,92.7,45.8,20.6,18.5
LT_Debt,0.3,0.5,0.0,0.0,0.2,0.3,0.5,0.4,0.3
Net_Income,150.0,106.4,77.4,68.3,80.5,85.5,78.9,70.4,54.6
Revenue,2356.8,1734.2,1704.0,1745.4,1583.9,1520.1,1525.4,1425.4,1357.3
Shares_Diluted,44.294,46.367,46.736,47.333,48.135,49.47,50.765,52.346,53.82899999999999
Total_Assets,1932.1,1786.3,1434.9,1059.8,893.0,888.9,800.0,774.6,771.3
Total_Liabilities,1121.4,1012.8,734.1,377.3,280.8,298.9,252.9,250.5,249.4
