AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,813.8,891.6,750.4,682.5,824.1,,825909.4,603413.8
Cash_from_Operations,2425.5,2527.5,1844.6,1870.0,2532.2,,,
Diluted_EPS,0.543,1.233,1.046,0.608,0.561,663.679,612.087,660.597
Goodwill_Intangibles,5470.3,6700.9,7032.9,4395.7,2524.9,2007.4,,
LT_Debt,3928.8,4889.4,4621.9,4333.0,3564.0,2600.8,0.0,0.0
Net_Income,825.2,1614.1,1201.4,709.0,566.5,1144469.0,1029470.0,
Revenue,12192.7,14314.1,12989.7,10438.0,7642.6,,,
Shares_Diluted,1521.726,1309.613,1149.053,1166.599,1010.575,996.8481,996.8481,996.8481
Total_Assets,26933.6,29776.4,27396.4,20169.0,16851.5,21754.5,15921300.0,15177700.0
Total_Liabilities,18827.7,19810.1,20672.3,13688.5,10651.8,13268.8,9719350.0,9009110.0
