AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,9.0,4.2,4.6,5.0,2.0,0.1,0.0,,
Cash_from_Operations,-348.0,565.3,44.3,58.5,-19.2,4.8,-0.5,0.0,-1.8
Diluted_EPS,3.67,2.435,0.426,0.123,0.576,0.561,-0.05,-0.008,-0.7040000000000001
Goodwill_Intangibles,19.1,17.7,6.0,7.2,8.8,1.0,,,
LT_Debt,99.0,68.4,72.3,28.5,11.2,3.5,0.0,0.0,0.0
Net_Income,217.9,142.3,24.8,7.1,19.2,6.3,-0.5,0.0,-1.6
Revenue,601.4,349.0,119.7,78.4,52.7,17.2,0.0,0.0,0.0
Shares_Diluted,59.3782,58.4429,58.2516,58.2371,33.3939,11.2139,9.7686,2.2315,2.2315
Total_Assets,3177.5,2018.6,453.5,350.9,350.9,121.4,8.7,0.4,8.6
Total_Liabilities,2623.9,1741.3,322.2,233.3,223.9,77.5,8.6,0.1,8.6
