AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.1,1.2,0.1,1.3,2.5,0.0,4.6
Cash_from_Operations,-1.3,4.9,1.8,3.8,1.8,-1.7,5.3
Diluted_EPS,0.302,0.089,0.051,0.085,0.031,-0.072,-0.021
Goodwill_Intangibles,0.0,0.7,0.7,3.1,3.2,2.5,2.4
LT_Debt,0.0,0.3,1.4,1.9,3.5,7.5,6.1
Net_Income,2.9,1.7,1.0,2.2,4.3,-2.0,-0.6
Revenue,11.9,10.6,11.0,12.9,13.2,0.7,3.1
Shares_Diluted,9.6257,19.2515,18.9541,26.0366,140.4271,28.0,27.6453
Total_Assets,25.1,28.9,35.2,26.7,24.8,20.0,20.9
Total_Liabilities,9.4,14.3,22.7,16.7,16.8,19.1,18.1
