AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,816.0,587.0,432.0,462.0,498.0,473.0,354.0,328.0,275.0
Cash_from_Operations,905.0,1315.0,1163.0,571.0,-251.0,-134.0,956.0,912.0,885.0
Diluted_EPS,-4.295,4.303,3.781,3.279,2.382,3.56,2.825,2.794,2.303
Goodwill_Intangibles,4532.0,4902.0,6445.0,6641.0,3518.0,3263.0,3580.0,2926.0,2016.0
LT_Debt,6060.0,8033.0,7829.0,8517.0,5217.0,4717.0,5255.0,4944.0,3469.0
Net_Income,-560.0,579.0,510.0,439.0,323.0,496.0,393.0,387.0,324.0
Revenue,11394.0,9392.0,9559.0,11151.0,8698.0,8284.0,8762.0,9097.0,8656.0
Shares_Diluted,130.38,134.56,134.88,133.88,135.61,139.31,139.1,138.5,140.7
Total_Assets,13858.0,16691.0,15505.0,15262.0,10663.0,9599.0,10050.0,9643.0,8030.0
Total_Liabilities,11946.0,14493.0,13792.0,14325.0,10062.0,9233.0,9956.0,9524.0,8026.0
