AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,95.5,83.9,303.6,346.1,380.9,326.9,331.7,244.7,259.7
Cash_from_Operations,166.2,-330.1,562.0,556.9,529.0,462.9,455.9,454.6,309.7
Diluted_EPS,-3.554,-5.25,1.631,1.828,2.265,2.193,1.868,1.664,1.284
Goodwill_Intangibles,1559.6,1568.0,1605.1,1607.2,1620.8,1597.9,1587.2,1625.4,1644.2
LT_Debt,2578.8,2501.8,1912.4,2005.1,2031.5,2016.7,1981.9,1985.1,2025.5
Net_Income,-416.7,-612.5,190.2,212.7,262.8,253.9,215.6,191.3,146.9
Revenue,1510.5,686.3,3283.1,3221.7,2991.5,2918.8,2852.6,2627.0,2682.9
Shares_Diluted,117.25,116.667,116.606,116.342,116.059,115.783,115.399,114.966,114.396
Total_Assets,5230.6,5562.9,5828.0,4481.8,4470.9,4306.6,4126.5,4120.6,4144.2
Total_Liabilities,4907.7,4774.9,4392.2,3038.1,3077.1,3044.8,3026.8,3007.8,3050.7
