AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,,0.1,0.0,0.2,0.2,0.1,0.0
Cash_from_Operations,-0.8,0.1,2.6,0.1,0.2,0.0,0.9
Diluted_EPS,0.0,0.0,0.046,-0.02,0.002,0.001,
Goodwill_Intangibles,0.0,0.4,0.2,0.2,0.1,0.1,0.1
LT_Debt,0.0,0.0,0.0,0.2,0.4,0.3,0.2
Net_Income,0.0,0.2,1.6,-0.7,0.1,0.0,
Revenue,,0.0,10.5,8.0,7.1,9.2,
Shares_Diluted,19.7242,35.0303,35.0303,35.0303,35.0303,26.0,2.8082
Total_Assets,0.0,14.4,13.2,9.8,9.9,10.2,9.2
Total_Liabilities,0.0,4.4,3.9,2.7,2.4,2.2,2.1
