AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015
Capital_Expenditures,2.4,3.7,5.1,4.0,3.8,5.6,4.4,3.7
Cash_from_Operations,52.3,61.6,32.8,13.5,16.5,1.4,6.4,29.7
Diluted_EPS,-0.639,0.098,0.313,0.244,0.102,-0.167,0.316,0.134
Goodwill_Intangibles,479.4,9.7,9.1,8.4,26.1,19.6,20.2,18.4
LT_Debt,357.0,11.8,11.1,0.0,0.0,0.0,0.0,0.0
Net_Income,-32.2,4.9,14.0,10.0,4.1,-6.5,12.8,5.9
Revenue,259.5,158.9,137.7,130.1,123.1,120.0,116.8,120.7
Shares_Diluted,50.3813,49.9165,44.7465,40.8695,40.0285,39.0827,40.4869,44.2749
Total_Assets,730.7,306.0,171.2,135.9,127.6,129.3,150.8,193.2
Total_Liabilities,726.5,271.2,227.9,202.4,201.9,200.0,208.3,210.1
