AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,699.5,695.6,752.9,817.3,864.8,1239.7,645.8
Cash_from_Operations,1282.4,1112.6,981.0,906.2,776.6,1169.2,956.5
Diluted_EPS,1.358,0.954,0.463,0.281,0.782,0.58,0.565
Goodwill_Intangibles,1755.0,1939.0,2053.4,1930.0,1807.8,3384.5,2242.9
LT_Debt,1371.0,490.0,916.6,1321.5,1303.3,1052.6,743.0
Net_Income,657.5,462.0,224.1,136.2,378.5,280.7,273.3
Revenue,3154.3,3082.5,2946.8,2834.9,3111.7,3539.3,3616.1
Shares_Diluted,484.2036,484.215,484.2144,484.0474,484.0474,483.7754,483.5018
Total_Assets,7324.1,5801.0,5917.6,6290.7,6454.2,5897.4,5070.2
Total_Liabilities,3252.3,2207.8,2622.8,3170.8,3445.1,3183.3,2420.9
