AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,8.3,0.7,2.2,2.5,1.0,1.6,0.8,0.8,0.4
Cash_from_Operations,31.3,24.3,16.9,15.2,17.8,17.0,25.5,10.8,17.3,19.0
Diluted_EPS,1.833,3.034,2.228,1.68,1.715,0.905,1.337,0.609,1.226,5.7079999999999975
Goodwill_Intangibles,3.8,4.1,3.9,3.1,2.9,2.9,2.9,1.9,1.5,1.7
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0
Net_Income,8.0,13.6,10.3,7.8,8.2,4.4,6.4,2.8,5.7,24.6
Revenue,34.3,31.8,32.0,31.9,30.4,27.7,27.3,21.5,20.6,23.0
Shares_Diluted,4.3895,4.4714,4.6232,4.6389,4.803,4.868,4.7477,4.6759,4.624,4.3102
Total_Assets,1096.2,1069.5,909.6,777.6,712.3,722.7,682.0,643.2,577.4,648.6
Total_Liabilities,998.9,959.5,806.3,685.0,629.2,641.9,606.1,573.5,501.4,562.9
