AAII_YR_DATA,01/29/2022,01/30/2021,02/01/2020,02/02/2019,02/03/2018,01/28/2017,01/30/2016,01/31/2015,02/01/2014
Capital_Expenditures,19.1,7.7,7.3,10.0,13.5,31.7,34.6,28.8,28.8
Cash_from_Operations,311.8,227.4,130.7,108.7,119.7,148.9,159.3,174.0,174.0
Diluted_EPS,5.16,2.655,2.139,1.967,1.854,2.03,3.055,3.38,3.389
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,254.8,130.1,104.4,95.6,89.7,98.0,147.3,162.6,162.6
Revenue,1294.6,901.3,900.3,885.5,913.4,974.9,1119.6,1153.1,1128.0
Shares_Diluted,49.385,49.013,48.813,48.614,48.373,48.256,48.204,48.09,47.976000000000006
Total_Assets,780.9,845.8,867.9,527.3,538.1,579.8,572.8,543.0,546.3
Total_Liabilities,468.0,449.2,478.7,133.4,146.9,149.3,160.1,187.7,184.4
