AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,588.0,525.0,487.0,649.0,572.0,598.0,490.0,270.0,233.0,195.0
Cash_from_Operations,2624.0,3263.0,3277.0,2191.0,2610.0,1559.0,1915.0,981.0,1782.0,1886.0
Diluted_EPS,6.17,5.216,4.205,5.483,9.343,2.684,4.351,3.778,1.345,2.633
Goodwill_Intangibles,19765.0,17758.0,18332.0,13296.0,12726.0,10645.0,9864.0,7724.0,6204.0,5833.0
LT_Debt,11857.0,12472.0,13230.0,10231.0,8486.0,6590.0,6686.0,3230.0,3246.0,2739.0
Net_Income,2358.0,1994.0,1599.0,2083.0,3553.0,1020.0,1647.0,1439.0,515.0,1006.0
Revenue,18449.0,17108.0,14351.0,14884.0,13601.0,12444.0,11325.0,9946.0,9675.0,9021.0
Shares_Diluted,382.2,382.3,380.3,379.9,380.3,380.1,378.5,380.9,382.8,382.1
Total_Assets,36884.0,34631.0,34330.0,30167.0,27229.0,22197.0,20435.0,16223.0,17279.0,15743.0
Total_Liabilities,20268.0,19754.0,21246.0,17360.0,15499.0,12231.0,10885.0,7712.0,8684.0,6696.0
