AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.7,2.0,2.5,1.3,3.1,2.3,2.8,2.9
Cash_from_Operations,32.5,9.2,20.3,7.1,8.5,9.3,1.8,2.2
Diluted_EPS,1.62,0.77,0.67,3.251,-0.186,0.033,-0.503,-0.593
Goodwill_Intangibles,53.7,33.3,33.2,31.4,5.5,,,
LT_Debt,0.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,15.1,7.2,6.2,29.7,-1.6,0.3,-4.4,-5.1
Revenue,351.6,370.8,349.6,305.9,276.6,275.8,285.7,269.5
Shares_Diluted,9.331,9.376,9.273,9.131,8.78,8.876,8.683,8.634
Total_Assets,256.3,204.4,197.1,190.7,135.3,133.1,137.8,159.9
Total_Liabilities,133.9,96.4,98.0,97.2,74.2,71.8,76.0,94.0
