AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,0.2,0.6,,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-1.3,-3.3,-2.0,-3.1,-6.4,-5.7,-10.4,-6.6,-5.4
Diluted_EPS,0.02,-0.038,-0.036,-1.798,-6.558,-4.952,-16.275,-23.472,-0.259
Goodwill_Intangibles,,,,1.6,3.5,3.7,4.5,4.7,4.9
LT_Debt,0.1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7
Net_Income,4.8,-7.2,-3.8,-4.1,-12.7,-5.7,-12.3,-8.6,-7.1
Revenue,21.5,16.7,22.7,1.9,3.8,2.6,6.1,4.7,2.6
Shares_Diluted,237.6869,189.8449,106.4813,2.302,1.938,1.1529,0.7535,0.3643,27.4894
Total_Assets,9.2,6.5,7.8,1.6,4.9,4.9,8.6,7.8,10.0
Total_Liabilities,6.1,12.5,8.4,9.8,10.3,7.2,9.2,7.8,5.4
