AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,0.3,0.3,0.0,0.2
Cash_from_Operations,18.8,14.0,10.9,4.0
Diluted_EPS,0.063,0.369,0.448,-0.056
Goodwill_Intangibles,88.5,25.4,23.6,23.3
LT_Debt,1.5,1.3,7.5,19.9
Net_Income,2.4,12.5,15.2,-1.9
Revenue,76.5,42.3,28.0,19.3
Shares_Diluted,38.2121,33.7465,33.8064,33.8064
Total_Assets,138.9,91.0,45.4,35.1
Total_Liabilities,51.8,11.1,11.2,22.2
