AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,387.0,400.0,375.0,328.0,384.0,387.0,465.0,300.0,249.0
Cash_from_Operations,3231.0,2320.0,1960.0,2722.0,2764.0,1184.0,2971.0,2540.0,2524.0
Diluted_EPS,-3.344,2.078,-12.614,4.528,0.818,4.025,4.324,3.627,3.38
Goodwill_Intangibles,7629.0,10094.0,11275.0,11808.0,12229.0,9207.0,9426.0,6018.0,5874.0
LT_Debt,4735.0,5365.0,6765.0,7579.0,8012.0,9068.0,4952.0,5211.0,3171.0
Net_Income,-933.0,611.0,-3696.0,1363.0,256.0,1288.0,1427.0,1215.0,1166.0
Revenue,181364.0,162467.0,152922.0,145534.0,136809.0,129976.0,121546.0,102531.0,91084.0
Shares_Diluted,279.0,294.0,293.0,301.0,313.0,320.0,330.0,335.0,345.0
Total_Assets,43878.0,44453.0,40766.0,40963.0,39951.0,40112.0,34122.0,30142.0,26033.0
Total_Liabilities,44587.0,42662.0,38977.0,34635.0,33892.0,33304.0,27568.0,23886.0,19632.0
