AAII_YR_DATA,06/30/2022,06/30/2021
Capital_Expenditures,0.6,0.8
Cash_from_Operations,38.6,11.3
Diluted_EPS,-0.667,-1.366
Goodwill_Intangibles,0.0,4.7
LT_Debt,0.0,0.0
Net_Income,-36.7,-75.3
Revenue,406.5,249.4
Shares_Diluted,55.0788,55.0788
Total_Assets,85.5,46.8
Total_Liabilities,103.3,86.4
