AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,248.7,198.1,309.0,382.3,308.0,327.3,446.9,387.8,462.1,553.5
Cash_from_Operations,-11965.4,-16090.6,109018.5,14057.6,7446.1,-5656.4,9209.9,10517.8,13580.4,-9913.9
Diluted_EPS,1.091,1.322,0.686,1.322,1.302,1.359,1.291,1.03,0.147,1.341
Goodwill_Intangibles,1186.6,1244.8,1501.1,2063.1,1980.2,1581.8,1598.0,2552.6,5524.1,2381.3
LT_Debt,81215.5,77049.3,77497.3,91327.7,84169.1,72863.8,86112.8,86004.7,163283.0,112536.0
Net_Income,3955.1,5142.8,2675.8,5148.2,5064.2,5281.7,5008.2,3987.5,566.1,5139.5
Revenue,30656.5,22735.6,24441.2,30639.3,30309.8,47448.1,47575.2,46061.6,54426.6,60553.8
Shares_Diluted,3624.3,3890.7,3901.1,3895.3,3890.4,3885.6,3878.5,3870.3,3856.0,3833.5
Total_Assets,1042150.0,1024350.0,1009260.0,960230.0,955154.0,911205.0,909983.0,999604.0,1331780.0,1267930.0
Total_Liabilities,988403.0,966290.0,950425.0,902332.0,900310.0,856928.0,856366.0,952040.0,1273760.0,1216380.0
