AAII_YR_DATA,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013
Capital_Expenditures,0.3,3.3,0.3,0.9,2.3,1.9,1.3,1.2
Cash_from_Operations,3.6,1.8,-8.2,-3.0,-2.2,3.5,6.2,4.7
Diluted_EPS,4154.212,230.356,5096.641,9202.659,,-62.521,6109.277,0.47700000000000004
Goodwill_Intangibles,2.4,4.2,,,,0.3,0.5,
LT_Debt,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,12.2,0.7,16.1,28.4,-11.1,-0.2,18.5,4.2
Revenue,5.9,3.5,,27.6,32.0,64.5,71.2,63.4
Shares_Diluted,0.0029,0.003,0.0032,0.0031,0.0031,0.003,0.003,8.91
Total_Assets,69.8,62.5,61.3,57.8,45.2,57.8,62.4,48.5
Total_Liabilities,9.8,10.9,5.2,14.3,24.2,21.2,21.9,22.7
