AAII_YR_DATA,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013
Capital_Expenditures,34.9,18.7,12.7,10.7,11.5,7.6,6.3
Cash_from_Operations,511.8,359.7,95.9,343.5,219.9,98.8,116.4
Diluted_EPS,3.497,3.11,2.423,2.117,1.916,2.44,1.525
Goodwill_Intangibles,335.6,340.6,349.5,294.9,293.4,294.0,303.4
LT_Debt,2237.6,1492.7,618.8,571.8,970.9,725.6,917.6
Net_Income,400.0,381.9,282.1,241.3,226.4,296.7,186.7
Revenue,1683.3,1692.4,1532.1,1342.9,1403.6,1450.3,1357.5
Shares_Diluted,114.388,122.932,116.418,113.982,118.155,121.595,122.444
Total_Assets,4253.6,3599.3,2330.9,1730.4,2116.5,1860.1,2407.2
Total_Liabilities,3069.5,2491.9,1319.5,1026.6,1496.2,1204.9,1737.5
