AAII_YR_DATA,04/03/2022,03/28/2021,03/29/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015
Capital_Expenditures,34.5,26.9,45.3,30.3,26.1,15.8,15.1,3.8
Cash_from_Operations,151.6,288.6,62.5,73.4,126.2,39.3,-6.4,5.0
Diluted_EPS,0.867,0.632,1.365,1.285,0.861,0.216,0.247,0.135
Goodwill_Intangibles,299.7,198.1,214.8,208.7,182.1,177.2,170.2,166.6
LT_Debt,577.9,577.4,350.1,145.2,137.1,146.1,138.3,110.1
Net_Income,94.6,70.2,151.7,143.6,96.1,21.6,26.5,14.4
Revenue,1098.4,903.7,958.1,830.5,591.2,403.8,290.8,218.4
Shares_Diluted,109.1547,111.1122,111.1688,111.7676,111.5192,100.262,107.149,107.149
Total_Assets,1394.7,1478.5,1112.7,725.4,548.4,380.9,353.0,274.8
Total_Liabilities,872.5,900.9,592.5,326.3,304.8,234.7,210.3,160.4
