AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,,,0.0,0.1,,,,,
Cash_from_Operations,-1.4,-0.7,-0.6,-8.7,-9.6,-1.3,-0.5,-0.7,-4.8,0.3
Diluted_EPS,-1.185,-12.927,-9.757,-24.867,-32.88,-12.646,-3.53,-3.797,-2.629,-0.928
Goodwill_Intangibles,,,,0.0,0.4,6.1,5.9,0.0,6.7,6.7
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-2.7,-8.4,-5.3,-13.5,-17.8,-6.2,-0.8,-1.8,-6.5,-1.6
Revenue,,,0.0,0.3,0.1,,0.0,0.0,0.5,2.1
Shares_Diluted,2.3075,0.6502,0.5438,0.542,0.5419,0.4918,0.2372,0.2919,2.4635,1.6938
Total_Assets,0.1,0.2,0.0,0.4,5.1,6.2,6.2,0.3,9.2,7.7
Total_Liabilities,22.3,25.3,14.8,10.3,2.2,5.7,3.0,0.2,13.6,14.8
