AAII_YR_DATA,09/30/2022,10/01/2021,10/02/2020,09/27/2019,09/28/2018,09/29/2017,09/30/2016,10/02/2015,10/03/2014,09/27/2013
Capital_Expenditures,31.7,21.4,15.6,16.8,19.2,11.6,11.7,10.4,13.3,16.3
Cash_from_Operations,-62.1,58.3,61.5,45.8,63.4,46.4,43.4,18.1,33.2,30.0
Diluted_EPS,4.383,8.239,5.488,5.131,4.069,3.544,1.37,1.091,0.947,2.03
Goodwill_Intangibles,19.5,19.9,20.2,22.6,23.5,24.7,25.7,37.7,26.9,36.1
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.1,7.4,7.8
Net_Income,44.5,83.4,55.2,51.4,40.7,35.2,13.5,10.6,9.1,19.3
Revenue,743.4,751.7,594.2,562.4,544.3,490.6,433.7,430.5,425.4,426.5
Shares_Diluted,10.151,10.12,10.064,10.021,9.996,9.92,9.855,9.727,9.635,9.523
Total_Assets,679.9,674.3,546.0,436.4,395.9,353.7,310.3,299.2,288.6,288.4
Total_Liabilities,191.9,215.8,167.9,111.9,116.7,110.7,102.8,101.2,90.2,90.7
