AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016
Capital_Expenditures,2.9,4.2,4.6,4.8,21.6,20.2,28.9
Cash_from_Operations,-119.0,-77.6,-80.6,-75.7,-68.4,-56.2,-47.0
Diluted_EPS,-49.114,-48.466,-58.728,-77.567,-80.646,-120.899,-69.287
Goodwill_Intangibles,0.5,0.6,0.6,0.8,0.9,0.8,0.9
LT_Debt,256.2,167.0,177.8,142.1,104.8,98.2,45.9
Net_Income,-125.1,-111.0,-105.1,-106.4,-82.3,-85.1,-33.9
Revenue,38.5,43.4,32.7,29.1,24.7,22.2,18.5
Shares_Diluted,2.5478,2.2909,1.7903,1.3719,1.021,0.7036,0.489
Total_Assets,194.0,219.8,226.7,177.8,123.8,110.0,119.8
Total_Liabilities,338.1,255.4,235.2,176.1,138.5,134.1,73.0
