AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,384.6,273.7,331.7,446.9,607.5,495.4,353.8,662.1
Cash_from_Operations,742.3,617.8,521.8,410.5,477.7,664.8,531.4,529.5
Diluted_EPS,0.153,0.213,0.237,-0.3,-0.199,-0.325,-2.258,-1.685
Goodwill_Intangibles,391.8,396.4,392.2,399.8,449.5,481.0,489.5,904.2
LT_Debt,814.0,1016.1,1019.7,1756.8,1747.7,1573.8,1676.7,2025.4
Net_Income,147.5,203.6,225.6,-284.6,-188.5,-307.9,-2114.8,-1383.1
Revenue,1815.4,1561.0,1612.2,1798.5,1803.8,1787.7,1720.6,1835.1
Shares_Diluted,964.932,953.846,951.924,949.03,948.187,947.443,936.606,820.7819999999998
Total_Assets,8382.7,8422.8,7117.2,8012.9,8763.3,8801.7,9518.1,12484.0
Total_Liabilities,3986.8,4076.5,2932.0,4023.6,4449.9,4289.5,4676.8,5769.9
