AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,13.0,21.1,33.0
Cash_from_Operations,-29.2,29.7,102.8
Diluted_EPS,-8.938,-3.868,-0.421
Goodwill_Intangibles,271.7,343.2,
LT_Debt,287.4,307.5,0.0
Net_Income,-112.8,-69.5,-7.6
Revenue,288.5,546.2,858.4
Shares_Diluted,12.6185,17.9688,17.9688
Total_Assets,378.0,473.1,
Total_Liabilities,408.5,471.6,
