AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,68.0,84.0,54.0,142.3,199.8,225.4,207.0,191.7
Cash_from_Operations,1848.0,1543.0,1882.7,1217.7,2754.9,2599.1,2127.2,1705.8
Diluted_EPS,4.46,16.02,4.468,5.285,17.479,14.109,7.34,8.852
Goodwill_Intangibles,799.0,687.0,1451.3,1108.2,1207.0,4680.7,4804.0,5017.8
LT_Debt,8007.0,7439.0,9802.2,12211.0,15776.6,17980.4,13814.3,12703.2
Net_Income,223.0,801.0,214.0,269.0,963.1,853.6,432.3,551.5
Revenue,4329.0,3655.0,3797.0,4688.0,5666.6,5474.7,7138.1,6439.7
Shares_Diluted,50.0,50.0,47.9,50.9,55.1,55.9,58.9,62.301
Total_Assets,25407.0,21746.0,22547.1,26494.8,30387.7,30684.8,25514.1,22349.9
Total_Liabilities,23142.0,19660.0,21025.5,24906.5,28055.6,28829.5,23855.9,20339.9
