AAII_YR_DATA,10/31/2022,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015
Capital_Expenditures,0.9,0.8,0.4,1.1,0.9,1.3,1.5,2.1
Cash_from_Operations,-6.6,10.6,16.0,-25.0,-37.3,-11.6,-1.7,2.4
Diluted_EPS,-0.058,-0.506,-1.536,-3.905,-5.876,-0.136,0.737,0.504
Goodwill_Intangibles,1.1,1.6,0.3,0.7,3.1,3.4,3.8,3.5
LT_Debt,0.0,0.0,4.2,15.0,15.7,1.6,1.6,1.7
Net_Income,-0.7,-5.4,-13.8,-26.4,-36.0,-0.8,3.7,2.3
Revenue,36.1,32.4,38.2,42.8,58.7,60.4,65.3,49.5
Shares_Diluted,12.906,10.655,8.982,6.768,6.13,5.842,4.976,4.64
Total_Assets,27.9,31.4,54.7,77.1,80.3,76.2,53.9,40.2
Total_Liabilities,5.9,9.3,36.4,61.1,63.8,26.8,17.2,12.8
